"Player";"Short Name";"Player ID";"Birthdate";"Team ID";"Match";"Match ID";"Date";"Competition";"Competition ID";"Season";"Season ID";"Competition Edition ID";"Position";"Position Group";"Minutes";"Physical Check Passed";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"Time to HSR";"Explosive Acceleration to Sprint Count";"Time to Sprint";"PSV-99";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90"
"Wouter George";"W. George";"29933";"2002-03-03";"27";"KRC Genk v Oud-Heverlee Leuven";"1963691";"2025-01-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"65.88";"True";"8243.0";"125.12";"1488.0";"426.0";"33.0";"17.0";"1.0";"443.0";"34.0";"103.0";"4.0";"85.0";"8.0";"3.0";"0.87";"0.0";"null";"24.9";"11260.36";"125.12";"2032.68";"581.94";"45.08";"23.22";"1.37";"605.16";"46.45";"140.7";"5.46";"116.11";"10.93";"4.1";"0.0"
"Wouter George";"W. George";"29933";"2002-03-03";"27";"KVC Westerlo v Oud-Heverlee Leuven";"2010226";"2025-04-05";"BEL - Pro League";"16";"2024/2025";"95";"873";"LM";"Midfield";"98.17";"True";"12127.0";"123.53";"2169.0";"894.0";"70.0";"237.0";"11.0";"1131.0";"81.0";"124.0";"8.0";"103.0";"14.0";"5.0";"0.87";"1.0";"2.0";"27.7";"11118.13";"123.53";"1988.56";"819.63";"64.18";"217.28";"10.08";"1036.91";"74.26";"113.68";"7.33";"94.43";"12.84";"4.58";"0.92"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v Royal Antwerp FC";"1622420";"2024-07-28";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"95.33";"True";"11911.0";"124.94";"2021.0";"664.0";"61.0";"167.0";"8.0";"831.0";"69.0";"118.0";"4.0";"101.0";"14.0";"3.0";"0.74";"0.0";"null";"28.4";"11244.65";"124.94";"1907.94";"626.85";"57.59";"157.66";"7.55";"784.51";"65.14";"111.4";"3.78";"95.35";"13.22";"2.83";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sint-Truidense VV v Sporting Charleroi";"1629766";"2024-08-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"89.83";"True";"11012.0";"122.58";"1844.0";"754.0";"66.0";"163.0";"12.0";"917.0";"78.0";"123.0";"3.0";"110.0";"17.0";"2.0";"1.01";"0.0";"null";"27.8";"11032.43";"122.58";"1847.42";"755.4";"66.12";"163.3";"12.02";"918.7";"78.14";"123.23";"3.01";"110.2";"17.03";"2.0";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KAA Gent";"1641861";"2024-08-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"102.3";"True";"11213.0";"109.61";"1625.0";"556.0";"49.0";"109.0";"5.0";"665.0";"54.0";"100.0";"5.0";"87.0";"17.0";"5.0";"0.64";"1.0";"2.56";"27.6";"9864.81";"109.61";"1429.62";"489.15";"43.11";"95.89";"4.4";"585.04";"47.51";"87.98";"4.4";"76.54";"14.96";"4.4";"0.88"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Royale Union Saint-Gilloise v Sporting Charleroi";"1649780";"2024-08-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"101.1";"True";"11075.0";"109.55";"1771.0";"558.0";"46.0";"68.0";"5.0";"626.0";"51.0";"115.0";"3.0";"99.0";"11.0";"1.0";"0.94";"0.0";"null";"26.2";"9859.05";"109.55";"1576.56";"496.74";"40.95";"60.53";"4.45";"557.27";"45.4";"102.37";"2.67";"88.13";"9.79";"0.89";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KV Kortrijk";"1669571";"2024-08-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.48";"True";"11474.0";"116.51";"1886.0";"650.0";"61.0";"192.0";"9.0";"842.0";"70.0";"108.0";"5.0";"103.0";"16.0";"3.0";"0.84";"1.0";"1.82";"28.2";"10485.63";"116.51";"1723.54";"594.01";"55.75";"175.46";"8.22";"769.47";"63.97";"98.7";"4.57";"94.13";"14.62";"2.74";"0.91"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KV Mechelen v Sporting Charleroi";"1681524";"2024-08-31";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"101.52";"True";"11478.0";"113.07";"1793.0";"541.0";"44.0";"86.0";"6.0";"627.0";"50.0";"113.0";"3.0";"83.0";"11.0";"3.0";"0.81";"0.0";"null";"26.5";"10175.87";"113.07";"1589.59";"479.63";"39.01";"76.24";"5.32";"555.87";"44.33";"100.18";"2.66";"73.58";"9.75";"2.66";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v K Beerschot VA";"1714820";"2024-09-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.92";"True";"11624.0";"117.51";"1846.0";"808.0";"71.0";"178.0";"13.0";"986.0";"84.0";"129.0";"3.0";"115.0";"16.0";"0.0";"null";"0.0";"null";"28.3";"10576.18";"117.51";"1679.6";"735.16";"64.6";"161.95";"11.83";"897.12";"76.43";"117.37";"2.73";"104.63";"14.56";"0.0";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"RSC Anderlecht v Sporting Charleroi";"1729473";"2024-09-21";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"95.82";"True";"11803.0";"123.18";"1891.0";"537.0";"38.0";"66.0";"3.0";"603.0";"41.0";"100.0";"2.0";"91.0";"12.0";"1.0";"1.03";"0.0";"null";"27.0";"11086.48";"123.18";"1776.2";"504.4";"35.69";"61.99";"2.82";"566.39";"38.51";"93.93";"1.88";"85.48";"11.27";"0.94";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v Club Brugge KV";"1745534";"2024-09-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"96.35";"True";"12058.0";"125.15";"1999.0";"746.0";"59.0";"219.0";"12.0";"965.0";"71.0";"126.0";"4.0";"112.0";"11.0";"3.0";"0.71";"3.0";"1.49";"28.5";"11263.31";"125.15";"1867.25";"696.83";"55.11";"204.57";"11.21";"901.4";"66.32";"117.7";"3.74";"104.62";"10.28";"2.8";"2.8"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"FCV Dender EH v Sporting Charleroi";"1774299";"2024-10-05";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"99.4";"True";"11971.0";"120.43";"2081.0";"643.0";"50.0";"86.0";"5.0";"729.0";"55.0";"117.0";"2.0";"107.0";"9.0";"2.0";"1.08";"0.0";"null";"26.7";"10838.93";"120.43";"1884.21";"582.19";"45.27";"77.87";"4.53";"660.06";"49.8";"105.94";"1.81";"96.88";"8.15";"1.81";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Standard de Liège v Sporting Charleroi";"1805069";"2024-10-20";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"102.9";"True";"11717.0";"113.87";"1847.0";"599.0";"48.0";"143.0";"6.0";"742.0";"54.0";"112.0";"2.0";"97.0";"20.0";"1.0";"0.93";"0.0";"null";"27.3";"10248.1";"113.87";"1615.45";"523.91";"41.98";"125.07";"5.25";"648.98";"47.23";"97.96";"1.75";"84.84";"17.49";"0.87";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KSV Cercle Brugge v Sporting Charleroi";"1834538";"2024-11-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"95.43";"True";"10910.0";"114.32";"1586.0";"745.0";"67.0";"242.0";"12.0";"987.0";"79.0";"109.0";"4.0";"93.0";"15.0";"2.0";"0.71";"0.0";"null";"30.5";"10288.86";"114.32";"1495.7";"702.58";"63.19";"228.22";"11.32";"930.81";"74.5";"102.79";"3.77";"87.71";"14.15";"1.89";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KVC Westerlo";"1847594";"2024-11-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"97.95";"True";"12101.0";"123.54";"2148.0";"733.0";"64.0";"169.0";"13.0";"902.0";"77.0";"128.0";"4.0";"102.0";"17.0";"3.0";"0.73";"1.0";"1.55";"28.1";"11118.84";"123.54";"1973.66";"673.51";"58.81";"155.28";"11.94";"828.79";"70.75";"117.61";"3.68";"93.72";"15.62";"2.76";"0.92"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KRC Genk v Sporting Charleroi";"1874559";"2024-11-23";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"96.58";"True";"12149.0";"125.79";"2331.0";"702.0";"59.0";"107.0";"7.0";"809.0";"66.0";"103.0";"3.0";"90.0";"18.0";"2.0";"0.84";"0.0";"null";"28.1";"11320.9";"125.79";"2172.11";"654.15";"54.98";"99.71";"6.52";"753.86";"61.5";"95.98";"2.8";"83.87";"16.77";"1.86";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Royal Antwerp FC v Sporting Charleroi";"1901768";"2024-12-08";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.63";"True";"11798.0";"119.61";"1779.0";"726.0";"55.0";"136.0";"10.0";"862.0";"65.0";"126.0";"3.0";"108.0";"10.0";"2.0";"0.72";"1.0";"1.84";"26.3";"10765.33";"119.61";"1623.28";"662.45";"50.19";"124.1";"9.12";"786.55";"59.31";"114.97";"2.74";"98.55";"9.12";"1.82";"0.91"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Oud-Heverlee Leuven v Sporting Charleroi";"1917031";"2024-12-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"99.67";"True";"11467.0";"115.05";"2017.0";"428.0";"34.0";"33.0";"2.0";"461.0";"36.0";"109.0";"3.0";"96.0";"13.0";"1.0";"1.15";"0.0";"null";"25.1";"10354.82";"115.05";"1821.37";"386.49";"30.7";"29.8";"1.81";"416.29";"32.51";"98.43";"2.71";"86.69";"11.74";"0.9";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KV Kortrijk v Sporting Charleroi";"1936036";"2024-12-26";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"100.27";"True";"11933.0";"119.01";"2005.0";"715.0";"68.0";"215.0";"16.0";"930.0";"84.0";"115.0";"4.0";"96.0";"14.0";"3.0";"0.88";"1.0";"1.39";"29.3";"10711.14";"119.01";"1799.7";"641.79";"61.04";"192.99";"14.36";"834.77";"75.4";"103.22";"3.59";"86.17";"12.57";"2.69";"0.9"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v Royale Union Saint-Gilloise";"1963690";"2025-01-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.13";"True";"11913.0";"121.4";"1932.0";"613.0";"52.0";"103.0";"5.0";"716.0";"57.0";"118.0";"4.0";"97.0";"17.0";"3.0";"0.87";"0.0";"null";"29.0";"10925.65";"121.4";"1771.88";"562.19";"47.69";"94.46";"4.59";"656.66";"52.28";"108.22";"3.67";"88.96";"15.59";"2.75";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KAA Gent v Sporting Charleroi";"1971189";"2025-01-17";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"93.52";"True";"12445.0";"133.08";"2392.0";"682.0";"54.0";"122.0";"7.0";"804.0";"61.0";"125.0";"3.0";"110.0";"14.0";"2.0";"1.02";"1.0";"1.58";"26.2";"11977.01";"133.08";"2302.05";"656.35";"51.97";"117.41";"6.74";"773.77";"58.71";"120.3";"2.89";"105.86";"13.47";"1.92";"0.96"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KSV Cercle Brugge";"1985260";"2025-01-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.18";"True";"11875.0";"120.95";"2144.0";"732.0";"66.0";"110.0";"12.0";"842.0";"78.0";"145.0";"4.0";"115.0";"12.0";"4.0";"0.83";"0.0";"null";"26.7";"10885.25";"120.95";"1965.3";"670.99";"60.5";"100.83";"11.0";"771.82";"71.5";"132.91";"3.67";"105.42";"11.0";"3.67";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v FCV Dender EH";"1997040";"2025-02-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"93.8";"True";"10519.0";"112.14";"1438.0";"455.0";"45.0";"148.0";"8.0";"603.0";"53.0";"97.0";"2.0";"102.0";"11.0";"1.0";"0.87";"0.0";"null";"28.1";"10092.86";"112.14";"1379.74";"436.57";"43.18";"142.0";"7.68";"578.57";"50.85";"93.07";"1.92";"97.87";"10.55";"0.96";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"K Beerschot VA v Sporting Charleroi";"2002475";"2025-02-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"96.48";"True";"12086.0";"125.27";"2487.0";"670.0";"65.0";"95.0";"8.0";"765.0";"73.0";"133.0";"6.0";"120.0";"14.0";"4.0";"0.81";"0.0";"null";"27.4";"11273.86";"125.27";"2319.88";"624.98";"60.63";"88.62";"7.46";"713.59";"68.09";"124.06";"5.6";"111.94";"13.06";"3.73";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v RSC Anderlecht";"2003484";"2025-02-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"98.22";"True";"11770.0";"119.84";"2148.0";"529.0";"47.0";"135.0";"7.0";"664.0";"54.0";"109.0";"4.0";"110.0";"16.0";"2.0";"0.91";"0.0";"null";"28.9";"10785.34";"119.84";"1968.3";"484.74";"43.07";"123.71";"6.41";"608.45";"49.48";"99.88";"3.67";"100.8";"14.66";"1.83";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"KVC Westerlo v Sporting Charleroi";"2004244";"2025-02-22";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"96.25";"True";"11348.0";"117.9";"1761.0";"473.0";"47.0";"106.0";"8.0";"579.0";"55.0";"105.0";"4.0";"98.0";"11.0";"2.0";"0.75";"0.0";"null";"27.7";"10611.12";"117.9";"1646.65";"442.29";"43.95";"99.12";"7.48";"541.4";"51.43";"98.18";"3.74";"91.64";"10.29";"1.87";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KRC Genk";"2005191";"2025-02-28";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"103.77";"True";"11939.0";"115.06";"1875.0";"607.0";"58.0";"188.0";"11.0";"795.0";"69.0";"121.0";"8.0";"108.0";"13.0";"7.0";"0.83";"0.0";"null";"28.1";"10355.06";"115.06";"1626.24";"526.47";"50.31";"163.06";"9.54";"689.53";"59.85";"104.95";"6.94";"93.67";"11.28";"6.07";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Sporting Charleroi v KV Mechelen";"2006365";"2025-03-08";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"99.05";"True";"11288.0";"113.96";"1509.0";"367.0";"36.0";"90.0";"6.0";"457.0";"42.0";"99.0";"2.0";"92.0";"11.0";"1.0";"0.83";"0.0";"null";"27.4";"10256.64";"113.96";"1371.13";"333.47";"32.71";"81.78";"5.45";"415.24";"38.16";"89.95";"1.82";"83.59";"9.99";"0.91";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Club Brugge KV v Sporting Charleroi";"2007726";"2025-03-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"100.25";"True";"12190.0";"121.6";"2246.0";"628.0";"50.0";"98.0";"7.0";"726.0";"57.0";"109.0";"3.0";"95.0";"15.0";"0.0";"null";"0.0";"null";"26.5";"10943.64";"121.6";"2016.36";"563.79";"44.89";"87.98";"6.28";"651.77";"51.17";"97.86";"2.69";"85.29";"13.47";"0.0";"0.0"
"Daan Heymans";"D. Heymans";"29935";"1999-06-14";"23";"Oud-Heverlee Leuven v Sporting Charleroi";"2008892";"2025-03-28";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"100.13";"True";"11289.0";"112.74";"1845.0";"571.0";"52.0";"177.0";"10.0";"748.0";"62.0";"116.0";"3.0";"106.0";"12.0";"1.0";"0.89";"1.0";"1.56";"29.1";"10146.57";"112.74";"1658.29";"513.22";"46.74";"159.09";"8.99";"672.3";"55.73";"104.26";"2.7";"95.27";"10.79";"0.9";"0.9"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v Oud-Heverlee Leuven";"1623443";"2024-07-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"93.62";"True";"9584.0";"102.37";"1199.0";"557.0";"52.0";"150.0";"11.0";"707.0";"63.0";"108.0";"6.0";"91.0";"14.0";"4.0";"0.92";"0.0";"null";"28.3";"9213.74";"102.37";"1152.68";"535.48";"49.99";"144.21";"10.58";"679.69";"60.57";"103.83";"5.77";"87.48";"13.46";"3.85";"0.0"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"Royale Union Saint-Gilloise v K Beerschot VA";"1632104";"2024-08-02";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"98.18";"True";"9829.0";"100.11";"1047.0";"462.0";"53.0";"221.0";"14.0";"683.0";"67.0";"125.0";"9.0";"89.0";"17.0";"6.0";"0.75";"4.0";"1.27";"30.3";"9009.78";"100.11";"959.74";"423.49";"48.58";"202.58";"12.83";"626.07";"61.42";"114.58";"8.25";"81.58";"15.58";"5.5";"3.67"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"KSV Cercle Brugge v K Beerschot VA";"1641860";"2024-08-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"103.4";"True";"9708.0";"93.89";"1002.0";"290.0";"31.0";"88.0";"5.0";"378.0";"36.0";"125.0";"7.0";"97.0";"10.0";"7.0";"0.75";"4.0";"1.47";"27.6";"8449.9";"93.89";"872.15";"252.42";"26.98";"76.6";"4.35";"329.01";"31.33";"108.8";"6.09";"84.43";"8.7";"6.09";"3.48"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v FCV Dender EH";"1681523";"2024-08-31";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"98.6";"True";"10002.0";"101.44";"1201.0";"517.0";"51.0";"140.0";"9.0";"657.0";"60.0";"117.0";"7.0";"96.0";"15.0";"3.0";"0.73";"0.0";"null";"28.9";"9129.61";"101.44";"1096.25";"471.91";"46.55";"127.79";"8.22";"599.7";"54.77";"106.8";"6.39";"87.63";"13.69";"2.74";"0.0"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"Sporting Charleroi v K Beerschot VA";"1714820";"2024-09-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"74.25";"True";"8106.0";"109.17";"1175.0";"440.0";"47.0";"154.0";"10.0";"594.0";"57.0";"90.0";"5.0";"75.0";"11.0";"4.0";"0.85";"0.0";"null";"28.6";"9825.45";"109.17";"1424.24";"533.33";"56.97";"186.67";"12.12";"720.0";"69.09";"109.09";"6.06";"90.91";"13.33";"4.85";"0.0"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"Royal Antwerp FC v K Beerschot VA";"1750671";"2024-09-29";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"97.8";"True";"9517.0";"97.31";"1109.0";"522.0";"51.0";"165.0";"11.0";"687.0";"62.0";"122.0";"11.0";"103.0";"24.0";"11.0";"0.7";"3.0";"1.33";"29.6";"8757.98";"97.31";"1020.55";"480.37";"46.93";"151.84";"10.12";"632.21";"57.06";"112.27";"10.12";"94.79";"22.09";"10.12";"2.76"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"KVC Westerlo v K Beerschot VA";"1764171";"2024-10-04";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"101.48";"True";"10667.0";"105.11";"1134.0";"323.0";"37.0";"89.0";"8.0";"412.0";"45.0";"117.0";"7.0";"101.0";"13.0";"3.0";"0.75";"0.0";"null";"27.9";"9459.98";"105.11";"1005.68";"286.45";"32.81";"78.93";"7.09";"365.38";"39.91";"103.76";"6.21";"89.57";"11.53";"2.66";"0.0"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"KV Kortrijk v K Beerschot VA";"1815104";"2024-10-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"96.3";"True";"11022.0";"114.45";"1377.0";"750.0";"74.0";"211.0";"14.0";"961.0";"88.0";"140.0";"10.0";"120.0";"28.0";"7.0";"0.89";"1.0";"2.59";"29.0";"10300.93";"114.45";"1286.92";"700.93";"69.16";"197.2";"13.08";"898.13";"82.24";"130.84";"9.35";"112.15";"26.17";"6.54";"0.93"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v Club Brugge KV";"1849254";"2024-11-10";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"102.03";"True";"10999.0";"107.8";"1617.0";"577.0";"63.0";"162.0";"13.0";"739.0";"76.0";"135.0";"9.0";"123.0";"22.0";"9.0";"0.79";"2.0";"1.28";"27.3";"9701.83";"107.8";"1426.3";"508.95";"55.57";"142.89";"11.47";"651.85";"67.04";"119.08";"7.94";"108.49";"19.41";"7.94";"1.76"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"KV Mechelen v K Beerschot VA";"1876091";"2024-11-24";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"100.4";"True";"10149.0";"101.09";"1252.0";"539.0";"60.0";"205.0";"16.0";"744.0";"76.0";"118.0";"9.0";"86.0";"21.0";"6.0";"0.73";"2.0";"1.52";"28.5";"9097.71";"101.09";"1122.31";"483.17";"53.78";"183.76";"14.34";"666.93";"68.13";"105.78";"8.07";"77.09";"18.82";"5.38";"1.79"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"RSC Anderlecht v K Beerschot VA";"1902544";"2024-12-08";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"103.78";"True";"10901.0";"105.04";"1486.0";"501.0";"57.0";"133.0";"11.0";"634.0";"68.0";"128.0";"10.0";"117.0";"20.0";"8.0";"0.66";"2.0";"1.58";"27.4";"9453.25";"105.04";"1288.65";"434.46";"49.43";"115.34";"9.54";"549.8";"58.97";"111.0";"8.67";"101.46";"17.34";"6.94";"1.73"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v Standard de Liège";"1916406";"2024-12-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"93.3";"True";"10357.0";"111.01";"1223.0";"390.0";"40.0";"174.0";"7.0";"564.0";"47.0";"118.0";"5.0";"97.0";"9.0";"4.0";"0.74";"0.0";"null";"29.6";"9990.68";"111.01";"1179.74";"376.21";"38.59";"167.85";"6.75";"544.05";"45.34";"113.83";"4.82";"93.57";"8.68";"3.86";"0.0"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v KV Kortrijk";"1925955";"2024-12-21";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"100.65";"True";"10079.0";"100.14";"1190.0";"448.0";"45.0";"173.0";"9.0";"621.0";"54.0";"117.0";"5.0";"96.0";"11.0";"4.0";"0.79";"1.0";"2.13";"31.1";"9012.52";"100.14";"1064.08";"400.6";"40.24";"154.69";"8.05";"555.29";"48.29";"104.62";"4.47";"85.84";"9.84";"3.58";"0.89"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"Oud-Heverlee Leuven v K Beerschot VA";"1936033";"2024-12-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"97.37";"True";"10068.0";"103.4";"1297.0";"382.0";"36.0";"50.0";"5.0";"432.0";"41.0";"112.0";"6.0";"93.0";"14.0";"4.0";"0.76";"1.0";"1.86";"27.0";"9306.26";"103.4";"1198.87";"353.1";"33.28";"46.22";"4.62";"399.32";"37.9";"103.53";"5.55";"85.96";"12.94";"3.7";"0.92"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"Club Brugge KV v K Beerschot VA";"1973018";"2025-01-18";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"99.07";"True";"10775.0";"108.77";"1333.0";"397.0";"40.0";"165.0";"5.0";"562.0";"45.0";"126.0";"7.0";"96.0";"16.0";"6.0";"0.78";"1.0";"1.45";"29.4";"9788.86";"108.77";"1211.0";"360.67";"36.34";"149.9";"4.54";"510.57";"40.88";"114.47";"6.36";"87.21";"14.54";"5.45";"0.91"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"KRC Genk v K Beerschot VA";"1997715";"2025-02-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"95.3";"True";"10744.0";"112.74";"1301.0";"554.0";"66.0";"138.0";"13.0";"692.0";"79.0";"130.0";"13.0";"118.0";"27.0";"10.0";"0.79";"3.0";"1.46";"28.2";"10146.48";"112.74";"1228.65";"523.19";"62.33";"130.33";"12.28";"653.52";"74.61";"122.77";"12.28";"111.44";"25.5";"9.44";"2.83"
"Apostolos Konstantopoulos";"A. Konstantopoulos";"30068";"2002-08-02";"1544";"K Beerschot VA v Sporting Charleroi";"2002475";"2025-02-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"RB";"Full Back";"96.48";"True";"10366.0";"107.44";"1335.0";"456.0";"46.0";"72.0";"5.0";"528.0";"51.0";"123.0";"7.0";"95.0";"22.0";"6.0";"0.63";"1.0";"1.04";"27.8";"9669.44";"107.44";"1245.29";"425.36";"42.91";"67.16";"4.66";"492.52";"47.57";"114.73";"6.53";"88.62";"20.52";"5.6";"0.93"
